iteration,episode_reward_mean,episode_reward_max,episode_reward_min,episode_len_mean,policy_loss,vf_loss,entropy,kl,elapsed_time,best_reward
315,-612.25,-130.0,-1545.0,99.0,0,0,0,0,15440.11458516121,-506.55
316,-620.15,-130.0,-1545.0,99.0,0,0,0,0,15489.547156333923,-506.55
317,-583.8,-130.0,-1545.0,99.0,0,0,0,0,15538.506506681442,-506.55
318,-580.75,-95.0,-1545.0,99.0,0,0,0,0,15587.172717094421,-506.55
319,-604.0,-95.0,-1545.0,99.0,0,0,0,0,15637.160331964493,-506.55
320,-586.85,-95.0,-1365.0,99.0,0,0,0,0,15684.783476352692,-506.55
321,-579.1,-95.0,-1350.0,99.0,0,0,0,0,15734.782202720642,-506.55
322,-602.5,-95.0,-1600.0,99.0,0,0,0,0,15785.079951286316,-506.55
323,-596.75,-160.0,-1600.0,99.0,0,0,0,0,15833.711223840714,-506.55
324,-554.2,-160.0,-1600.0,99.0,0,0,0,0,15884.52191734314,-506.55
325,-580.15,-155.0,-1600.0,99.0,0,0,0,0,15934.853875398636,-506.55
326,-574.8,-155.0,-1600.0,99.0,0,0,0,0,15984.189383983612,-506.55
327,-549.35,-85.0,-1125.0,99.0,0,0,0,0,16034.734519004822,-506.55
328,-574.45,-85.0,-1370.0,99.0,0,0,0,0,16083.469916343689,-506.55
329,-532.8,-85.0,-1370.0,99.0,0,0,0,0,16135.13157582283,-506.55
330,-515.2,-85.0,-1370.0,99.0,0,0,0,0,16185.271460533142,-506.55
331,-497.5,-85.0,-1370.0,99.0,0,0,0,0,16234.24181175232,-497.5
332,-513.45,-135.0,-1370.0,99.0,0,0,0,0,16284.316560029984,-497.5
333,-483.05,-135.0,-1140.0,99.0,0,0,0,0,16332.896318674088,-483.05
334,-499.7,-155.0,-1415.0,99.0,0,0,0,0,16381.241528987885,-483.05
335,-515.15,-155.0,-1565.0,99.0,0,0,0,0,16431.24102640152,-483.05
336,-532.55,-140.0,-1680.0,99.0,0,0,0,0,16479.6089053154,-483.05
337,-527.0,-140.0,-1680.0,99.0,0,0,0,0,16530.280021429062,-483.05
338,-525.0,-140.0,-1680.0,99.0,0,0,0,0,16579.964424848557,-483.05
339,-544.85,-140.0,-1680.0,99.0,0,0,0,0,16632.082844734192,-483.05
340,-498.5,-140.0,-1165.0,99.0,0,0,0,0,16683.24454689026,-483.05
341,-510.2,-155.0,-1165.0,99.0,0,0,0,0,16733.050813436508,-483.05
342,-512.6,-95.0,-1315.0,99.0,0,0,0,0,16783.01249074936,-483.05
343,-534.1,-95.0,-1470.0,99.0,0,0,0,0,16832.991945266724,-483.05
344,-510.25,-95.0,-1470.0,99.0,0,0,0,0,16884.54087996483,-483.05
345,-548.35,-95.0,-1620.0,99.0,0,0,0,0,16935.68367958069,-483.05
346,-560.45,-95.0,-1620.0,99.0,0,0,0,0,16986.85087966919,-483.05
347,-526.1,-130.0,-1620.0,99.0,0,0,0,0,17036.35196495056,-483.05
348,-507.55,-130.0,-1620.0,99.0,0,0,0,0,17089.656876802444,-483.05
349,-542.6,-130.0,-1620.0,99.0,0,0,0,0,17140.35432767868,-483.05
350,-509.35,-100.0,-1435.0,99.0,0,0,0,0,17188.332441329956,-483.05
351,-505.65,-100.0,-1355.0,99.0,0,0,0,0,17240.552810907364,-483.05
352,-534.3,-100.0,-1355.0,99.0,0,0,0,0,17292.07143855095,-483.05
353,-569.1,-75.0,-1435.0,99.0,0,0,0,0,17341.14993596077,-483.05
354,-562.55,-75.0,-1505.0,99.0,0,0,0,0,17390.02525496483,-483.05
355,-570.3,-75.0,-1505.0,99.0,0,0,0,0,17439.29457592964,-483.05
356,-570.4,-75.0,-1505.0,99.0,0,0,0,0,17488.16018795967,-483.05
357,-552.6,-75.0,-1505.0,99.0,0,0,0,0,17534.0455391407,-483.05
358,-547.6,-120.0,-1505.0,99.0,0,0,0,0,17586.39346909523,-483.05
359,-551.25,-120.0,-1400.0,99.0,0,0,0,0,17636.64471387863,-483.05
360,-572.05,-120.0,-1745.0,99.0,0,0,0,0,17687.159163713455,-483.05
361,-589.95,-120.0,-1745.0,99.0,0,0,0,0,17738.251971244812,-483.05
362,-629.15,-90.0,-1745.0,99.0,0,0,0,0,17788.94996571541,-483.05
363,-641.9,-90.0,-1745.0,99.0,0,0,0,0,17839.646699905396,-483.05
364,-633.8,-90.0,-1745.0,99.0,0,0,0,0,17889.179958105087,-483.05
365,-628.45,-90.0,-1480.0,99.0,0,0,0,0,17938.438913822174,-483.05
366,-592.75,-90.0,-1480.0,99.0,0,0,0,0,17988.27695298195,-483.05
367,-603.85,-140.0,-1520.0,99.0,0,0,0,0,18038.57337999344,-483.05
368,-610.4,-140.0,-1670.0,99.0,0,0,0,0,18087.292221069336,-483.05
369,-619.7,-140.0,-1670.0,99.0,0,0,0,0,18138.38466000557,-483.05
370,-616.7,-65.0,-1670.0,99.0,0,0,0,0,18188.55949997902,-483.05
371,-630.35,-65.0,-1670.0,99.0,0,0,0,0,18236.033844470978,-483.05
372,-631.1,-65.0,-1670.0,99.0,0,0,0,0,18285.44353222847,-483.05
373,-641.65,-65.0,-1460.0,99.0,0,0,0,0,18334.14865899086,-483.05
374,-621.3,-65.0,-1460.0,99.0,0,0,0,0,18382.728670358658,-483.05
375,-631.0,-130.0,-1835.0,99.0,0,0,0,0,18433.47210240364,-483.05
376,-648.05,-130.0,-1835.0,99.0,0,0,0,0,18482.082205057144,-483.05
377,-625.5,-160.0,-1835.0,99.0,0,0,0,0,18532.343295812607,-483.05
378,-622.6,-130.0,-1835.0,99.0,0,0,0,0,18584.099071502686,-483.05
379,-626.55,-130.0,-1835.0,99.0,0,0,0,0,18631.59548020363,-483.05
380,-592.3,-90.0,-1775.0,99.0,0,0,0,0,18681.320861577988,-483.05
381,-597.4,-90.0,-1950.0,99.0,0,0,0,0,18733.23902773857,-483.05
382,-627.0,-90.0,-1950.0,99.0,0,0,0,0,18782.60280227661,-483.05
383,-602.95,-90.0,-1950.0,99.0,0,0,0,0,18834.170976400375,-483.05
384,-621.55,-90.0,-1950.0,99.0,0,0,0,0,18885.667954683304,-483.05
385,-605.55,-105.0,-1950.0,99.0,0,0,0,0,18936.27796649933,-483.05
386,-609.0,-105.0,-1780.0,99.0,0,0,0,0,18987.667660713196,-483.05
387,-594.05,-105.0,-1780.0,99.0,0,0,0,0,19038.501849412918,-483.05
388,-605.6,-150.0,-1780.0,99.0,0,0,0,0,19090.444862127304,-483.05
389,-610.95,-120.0,-1780.0,99.0,0,0,0,0,19137.805464982986,-483.05
390,-649.9,-120.0,-1860.0,99.0,0,0,0,0,19188.50750875473,-483.05
391,-661.65,-120.0,-1860.0,99.0,0,0,0,0,19239.558408498764,-483.05
392,-636.5,-120.0,-1860.0,99.0,0,0,0,0,19289.566766500473,-483.05
393,-618.35,-120.0,-1860.0,99.0,0,0,0,0,19338.248893022537,-483.05
394,-601.05,-190.0,-1860.0,99.0,0,0,0,0,19389.021045446396,-483.05
395,-572.7,-165.0,-1485.0,99.0,0,0,0,0,19438.160474300385,-483.05
396,-565.65,-165.0,-1375.0,99.0,0,0,0,0,19485.14356160164,-483.05
397,-573.2,-165.0,-1455.0,99.0,0,0,0,0,19534.323707342148,-483.05
398,-615.0,-165.0,-1585.0,99.0,0,0,0,0,19584.512593507767,-483.05
399,-625.05,-165.0,-1585.0,99.0,0,0,0,0,19634.753383636475,-483.05
400,-653.55,-205.0,-1680.0,99.0,0,0,0,0,19684.98048400879,-483.05
401,-646.35,-205.0,-1680.0,99.0,0,0,0,0,19735.074068069458,-483.05
402,-642.75,-150.0,-1680.0,99.0,0,0,0,0,19786.12628507614,-483.05
403,-618.75,-150.0,-1680.0,99.0,0,0,0,0,19838.47946691513,-483.05
404,-589.6,-150.0,-1680.0,99.0,0,0,0,0,19889.542446136475,-483.05
405,-562.15,-150.0,-1205.0,99.0,0,0,0,0,19942.575900793076,-483.05
406,-552.9,-145.0,-1310.0,99.0,0,0,0,0,19991.31129002571,-483.05
407,-567.55,-145.0,-1690.0,99.0,0,0,0,0,20040.402562379837,-483.05
408,-576.65,-145.0,-1690.0,99.0,0,0,0,0,20090.27624297142,-483.05
409,-604.55,-145.0,-1690.0,99.0,0,0,0,0,20142.18128800392,-483.05
410,-615.95,-145.0,-1775.0,99.0,0,0,0,0,20191.652406454086,-483.05
411,-613.75,-150.0,-1775.0,99.0,0,0,0,0,20238.342283964157,-483.05
412,-615.6,-170.0,-1775.0,99.0,0,0,0,0,20285.605662822723,-483.05
413,-636.75,-170.0,-1775.0,99.0,0,0,0,0,20336.567464590073,-483.05
414,-629.0,-165.0,-1775.0,99.0,0,0,0,0,20384.69976401329,-483.05
415,-601.1,-165.0,-1640.0,99.0,0,0,0,0,20430.67201924324,-483.05
416,-606.0,-165.0,-1240.0,99.0,0,0,0,0,20477.247490644455,-483.05
417,-625.65,-165.0,-1265.0,99.0,0,0,0,0,20523.979636907578,-483.05
418,-621.8,-170.0,-1660.0,99.0,0,0,0,0,20575.19127559662,-483.05
